station_id,lon,lat,is_charging,external_id,capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,has_kiosk,rental_methods,short_name,eightd_station_services
641,-73.55641052126883,45.49276061084002,false,8c6532d4-b6ed-481b-b6c9-585459a6becb,19,false,false,true,KEY|CREDITCARD,7114,|||||||
642,-73.53965610265732,45.58917500418707,false,913c1975-01ea-4a82-b7fe-0e69126f1ba9,15,false,false,true,KEY|CREDITCARD,7115,|||||||
643,-73.53517949581145,45.5967964774917,false,310b2729-af0a-4e79-8cb9-af1139e0229c,23,false,false,true,KEY|CREDITCARD,7116,|||||||
644,-73.56617510318756,45.59259615276133,false,1257b2a7-d643-4059-a6d9-15f64fe2518f,27,false,false,true,KEY|CREDITCARD,7117,|||||||
645,-73.52441847324371,45.60191332161639,false,7e5f3173-c724-4050-8178-2b4e0b2a5e4d,19,false,false,true,KEY|CREDITCARD,7118,|||||||
646,-73.52273898082785,45.60962627826218,false,42196207-6f5d-4c13-ba35-a900d5e1be17,27,false,false,true,KEY|CREDITCARD,7119,|||||||
647,-73.54840010404587,45.5581596605471,false,713a0060-2a0b-44f1-99b2-947eaa8dbfc3,19,false,false,true,KEY|CREDITCARD,7120,|||||||
648,-73.52352797985077,45.59587457490178,false,d9449bf6-4241-4443-9094-cdfc4c756ed0,23,false,false,true,KEY|CREDITCARD,7121,|||||||
649,-73.64124342799187,45.58116002977833,false,0ae94fea-0db4-4f0d-af33-f185822d1759,23,false,false,true,KEY|CREDITCARD,7122,|||||||
650,-73.64061713218689,45.59089190991344,false,ca333629-870e-4a74-9ee3-19d8b3af4c3c,27,false,false,true,KEY|CREDITCARD,7123,|||||||
651,-73.61142262816429,45.51678269880724,false,2bab7c8c-5374-4286-b14c-e391853f4fcd,27,false,false,true,KEY|CREDITCARD,7124,|||||||
652,-73.56666326522826,45.56833021674857,false,a2c00315-461b-4191-b92b-eca7e4bfb066,23,false,false,true,KEY|CREDITCARD,7125,|||||||
653,-73.56431499123573,45.57178977666956,false,f7f6df8f-3a19-42c6-8c9c-1816cf38bca9,19,false,false,true,KEY|CREDITCARD,7126,|||||||
654,-73.61229971051216,45.527650097960205,false,74a3693c-e8b1-4b8d-922a-64f4d7f2f99e,15,false,false,true,KEY|CREDITCARD,7127,|||||||
655,-73.68516325950623,45.51953948301331,false,9d1f847c-5f68-47f1-a21a-34876a3926c3,23,false,false,true,KEY|CREDITCARD,7128,|||||||
656,-73.67701068520546,45.51255920872999,false,99aa90a0-1eeb-42d0-968a-4549dfd76378,31,false,false,true,KEY|CREDITCARD,7129,|||||||
657,-73.6729645729065,45.50843904979172,false,7e04cea7-60a1-4c66-a1c6-272c89a6df97,17,false,false,true,KEY|CREDITCARD,7130,|||||||
658,-73.6662483215332,45.51962176248447,false,0382a293-bef4-46d4-acce-11a2f811feb4,27,false,false,true,KEY|CREDITCARD,7131,|||||||
659,-73.61122308304402,45.48046706437983,false,cc4ccc88-6395-4c60-adbd-337060417059,15,false,false,true,KEY|CREDITCARD,7132,|||||||
660,-73.69856357574463,45.50897852206792,false,804472d6-4078-45eb-b56d-dfa36598806c,27,false,false,true,KEY|CREDITCARD,7133,|||||||
661,-73.58932256698608,45.489979216588914,false,da0056b9-8b90-49b3-98ef-e9e8da4d9541,23,false,false,true,KEY|CREDITCARD,7134,|||||||
662,-73.69143962860107,45.52252484113786,false,f07958e1-1c97-488d-9c91-fc5af07b6903,23,false,false,true,KEY|CREDITCARD,7135,|||||||
663,-73.68175685405731,45.50684315902468,false,ce9d8184-476d-4694-82df-ce19914d9faa,27,false,false,true,KEY|CREDITCARD,7136,|||||||
664,-73.58168095350266,45.57934937043077,false,d233c7b6-364e-457f-aa03-2b2b9f0d978c,22,false,false,true,KEY|CREDITCARD,7137,|||||||
665,-73.56935352087021,45.587777966914885,false,a8ef74e0-2311-4c98-a561-6d85ede53dae,15,false,false,true,KEY|CREDITCARD,7138,|||||||
666,-73.66032063961029,45.50918998627081,false,04e73cf3-52ff-4db2-870d-12dc73abd429,15,false,false,true,KEY|CREDITCARD,7139,|||||||
667,-73.57190027832984,45.489185716082275,false,d2e0271f-1000-45a5-be2b-826bc3d86065,55,false,false,true,KEY|CREDITCARD,7140,|||||||
668,-73.58198940753937,45.478888528072076,false,de3734d1-1e5e-41d4-8d32-b67e8d617c41,19,false,false,true,KEY|CREDITCARD,7141,|||||||
669,-73.546804189682,45.45682318753668,false,a95dc189-f8e1-4cd6-82fd-891faf88b941,14,false,false,true,KEY|CREDITCARD,7142,|||||||
670,-73.57219934463501,45.44693448484644,false,79bc2886-1f1e-4d36-9e73-6a2a01804c87,27,false,false,true,KEY|CREDITCARD,7143,|||||||
671,-73.56672608268127,45.46492207074344,false,858c516c-52f9-4343-b3e8-1f39761519a0,15,false,false,true,KEY|CREDITCARD,7144,|||||||
672,-73.5767751932144,45.453318765468914,false,cfc793a2-de06-4a1f-8eb5-598089b390a4,15,false,false,true,KEY|CREDITCARD,7145,|||||||
673,-73.56941521167755,45.492259058093644,false,d6622a9d-b9f1-4cb0-b4e8-3764196c6373,23,false,false,true,KEY|CREDITCARD,7146,|||||||
674,-73.61962348222733,45.53570881624427,false,ee5a7123-8734-49db-90bc-f38bc58fc962,23,false,false,true,KEY|CREDITCARD,7147,|||||||
675,-73.63356828689575,45.55988367688166,false,f7d3d0fa-f0ca-47f4-953b-77762e63d799,35,false,false,true,KEY|CREDITCARD,7148,|||||||
676,-73.59533339738846,45.56244008398078,false,b592407b-8242-4697-8d3f-be5525e640d8,11,false,false,true,KEY|CREDITCARD,7149,|||||||
681,-73.59537899494171,45.48184019359366,false,2486cb1f-9475-4291-85a4-5f11104667e4,15,false,false,true,KEY|CREDITCARD,6437,|||||||
682,-73.74444007873535,45.55188644388879,false,9dba1653-7543-48b2-99aa-f838cb46f145,15,false,false,true,KEY|CREDITCARD,7150,|||||||
683,-73.7370860205192,45.570726609302966,false,44cbae13-8ad5-4b8f-8db8-37f541c9f192,19,false,false,true,KEY|CREDITCARD,7151,|||||||
684,-73.6923623085022,45.56266824826759,false,0d94b6af-95d3-453c-9bbb-b56d137e9acc,27,false,false,true,KEY|CREDITCARD,7152,|||||||
685,-73.6752020941276,45.56843961893042,false,f81acbc2-eda3-45a3-a8fe-34f96230910b,19,false,false,true,KEY|CREDITCARD,7153,|||||||
686,-73.6989176273346,45.559495502858624,false,2962de39-66c4-46f5-a75d-783cef2d93e1,15,false,false,true,KEY|CREDITCARD,8080,|||||||
687,-73.70748996734619,45.55233742797057,false,b070d490-3865-4abf-b6a2-349c36ce5e32,15,false,false,true,KEY|CREDITCARD,8081,|||||||
688,0.0,0.0,false,b5e88483-ea40-478a-9a17-9b21f7b13897,1,false,false,true,KEY|CREDITCARD,8082,|||||||
692,-73.60178411006927,45.52972642281735,true,d23da94b-4ffc-41f8-aac9-26a7d54dd58d,21,false,false,true,KEY|CREDITCARD,8056,|||||||
693,-73.60601127147675,45.617499783128075,true,711f2ff3-4bb2-4a88-ae1b-c63d2a369f79,11,false,false,true,KEY|CREDITCARD,8052,|||||||
694,-73.71360540390015,45.531943590076395,true,1db0360e-e44d-46a0-901e-83dd951f34ee,13,false,false,true,KEY|CREDITCARD,8012,|||||||
695,-73.62631559371948,45.51694782364431,true,7fc945e4-96b1-4f78-9c28-7a01faf0acb8,15,false,false,true,KEY|CREDITCARD,8015,|||||||
696,-73.63852232694626,45.490494421832885,true,af9c250f-97f7-4d9a-a34f-2c8bf06f2a1b,15,false,false,true,KEY|CREDITCARD,8017,|||||||
697,-73.589816,45.470366,true,d27a5d1a-7b7d-447c-81a8-ebb288dfdf51,27,false,false,true,KEY|CREDITCARD,8040,|||||||
698,-73.55826258659361,45.54099971663243,true,090ebced-df78-491a-8615-b08e18023bb1,15,false,false,true,KEY|CREDITCARD,8044,|||||||
699,-73.730423,45.526765,true,531c8e6e-e31d-4a95-8a9f-4133f1ef2f8a,19,false,false,true,KEY|CREDITCARD,8010,|||||||
700,-73.65595400333405,45.57833184623925,true,438d82c1-e3ea-484c-bbdc-4d01f97a2057,19,false,false,true,KEY|CREDITCARD,8011,|||||||
701,-73.6465984582901,45.5460355901214,true,2ad3d94f-7c6c-4332-8141-0afbb655a3d0,19,false,false,true,KEY|CREDITCARD,8013,|||||||
702,-73.60953703522682,45.4690264732394,true,8cfe3cbc-9dfb-4a5b-9ffe-ea84de64eb47,15,false,false,true,KEY|CREDITCARD,8018,|||||||
703,-73.64002168178558,45.471881993586074,true,3deba875-e06a-45a3-9ac3-c2990de36d09,23,false,false,true,KEY|CREDITCARD,8019,|||||||
704,-73.51599633693695,45.604620837709874,true,663959aa-ba31-447d-b42a-3d4ca5bd8466,15,false,false,true,KEY|CREDITCARD,8045,|||||||
705,-73.53436946868896,45.605901731906485,true,10eebef8-e9de-4a35-bb77-fe91b0d92114,15,false,false,true,KEY|CREDITCARD,8042,|||||||
706,-73.63497912883759,45.48274245886277,true,302c870a-f143-4fd6-80c2-ffeb145e66ff,15,false,false,true,KEY|CREDITCARD,8020,|||||||
707,-73.59173655509949,45.43914465255811,true,c9940d6e-d804-42a9-ab99-cdd8f2718002,15,false,false,true,KEY|CREDITCARD,8065,|||||||
708,-73.56998920440674,45.47256100297732,true,6bcc24f4-d3c9-4864-9777-aa1e4e8a04ec,19,false,false,true,KEY|CREDITCARD,8064,|||||||
709,-73.63642623429769,45.5692509593831,true,663f570a-8c16-4b0d-810d-3b3c937c5b91,15,false,false,true,KEY|CREDITCARD,8072,|||||||
710,-73.58381867408752,45.44791581215845,true,d5af8bbd-012e-41d0-8c20-e4c018f3fdb1,19,false,false,true,KEY|CREDITCARD,8066,|||||||
711,-73.64477455615997,45.45976107571447,true,2f05a7e0-4b0c-4ae7-b619-018da39ebf5e,19,false,false,true,KEY|CREDITCARD,8021,|||||||
712,-73.62434014678001,45.54813638885782,true,ac57be6c-6055-4f51-9613-ae5fcf5bfe9d,15,false,false,true,KEY|CREDITCARD,8076,|||||||
713,-73.64101678133011,45.566869345371856,true,8cc0f04b-d481-4e58-ba3a-9a746caa0ae3,15,false,false,true,KEY|CREDITCARD,8077,|||||||
715,-73.68262052536011,45.50033882529942,true,ca6be600-b37c-4172-8f31-ed34f988be88,15,false,false,true,KEY|CREDITCARD,8057,|||||||
716,-73.72167885303497,45.52234149817879,true,8d0bf2f0-d457-4d90-997c-80cb8e35db4e,11,false,false,true,KEY|CREDITCARD,8059,|||||||
717,-73.68249848484993,45.5129938566323,true,f08b2a87-bbf3-47c0-a0a0-db836f256076,25,false,false,true,KEY|CREDITCARD,8068,|||||||
718,-73.56501236557959,45.54154850456526,true,47cb7a0c-4250-4c21-b70a-7a815187216d,15,false,false,true,KEY|CREDITCARD,8053,|||||||
719,-73.5968528687954,45.43289436644322,true,ef18ab32-665d-4d7d-b3aa-64dee950c0f9,15,false,false,true,KEY|CREDITCARD,8029,|||||||
720,-73.64959917962551,45.425059666150744,true,9386a01e-eb16-46f8-a76c-8af3ae155551,19,false,false,true,KEY|CREDITCARD,8062,|||||||
721,-73.69353175163269,45.43745998781385,true,a74ea4e2-8baa-4ffa-81bd-bf2db09cebee,15,false,false,true,KEY|CREDITCARD,8025,|||||||
722,-73.68137061595917,45.43977865314493,true,ce93ad50-e362-458b-9e13-168325328722,15,false,false,true,KEY|CREDITCARD,8027,|||||||
723,-73.61863106489182,45.4970756249088,true,2278037b-3c3a-448f-9994-7717ec630822,19,false,false,true,KEY|CREDITCARD,8060,|||||||
724,-73.54154974222183,45.5717982258088,true,d96d802d-64c1-4d2d-8b3d-07a9fd04f1da,15,false,false,true,KEY|CREDITCARD,8043,|||||||
725,-73.59642143554083,45.45975305658671,true,5fc9288f-dfc9-4c1d-9b47-eb7410ef29b8,15,false,false,true,KEY|CREDITCARD,8037,|||||||
726,-73.58918591405198,45.45290792768395,true,71f98093-e646-4677-8d3c-6815377d2a17,19,false,false,true,KEY|CREDITCARD,8041,|||||||
727,-73.59204769134521,45.57162736519074,true,cdcdb1c5-df54-4a0a-93de-2c477c70292c,15,false,false,true,KEY|CREDITCARD,8061,|||||||
728,-73.63610029220581,45.59836857189897,true,e3bc8ba4-b88a-499f-b1df-003c8c9e1268,15,false,false,true,KEY|CREDITCARD,8047,|||||||
729,-73.55725058932876,45.5218942750191,true,ef48ad79-5aee-4989-9d30-59a4a168251a,19,false,false,true,KEY|CREDITCARD,8063,|||||||
730,-73.70231330394745,45.44034701273575,true,90783e8f-1e2a-4d00-9664-4ac404f28e6d,15,false,false,true,KEY|CREDITCARD,8028,|||||||
731,-73.57783721439773,45.58830296569168,true,b4c3a72f-d05d-437e-87e8-37fc485bc0a1,15,false,false,true,KEY|CREDITCARD,8058,|||||||
732,-73.62021625041962,45.43854405099729,true,53011711-8a0b-4ea8-83c6-e39b804365a4,15,false,false,true,KEY|CREDITCARD,8030,|||||||
733,-73.56858909130096,45.49537171535007,true,8ffd81ea-f527-414f-bcef-037d29ff596e,15,false,false,true,KEY|CREDITCARD,8070,|||||||
734,-73.547019,45.604607,true,92334c60-8ec2-4568-a990-59e8100c0cfd,3,false,false,true,KEY|CREDITCARD,8016,|||||||
735,-73.60060930252075,45.51577505385328,true,7ac86271-ecfb-49b1-8c08-98b5d22423e5,15,false,false,true,KEY|CREDITCARD,8051,|||||||
736,-73.628878,45.490628,true,b3719bfe-649c-402e-913e-b837b890e1b9,11,false,false,true,KEY|CREDITCARD,8023,|||||||
737,-73.61224472522736,45.61451924823857,true,9de7e546-5b65-43bd-b0ae-3f4581413ff4,15,false,false,true,KEY|CREDITCARD,8048,|||||||
738,-73.59580412507057,45.56481129244175,true,14cb374c-969b-4011-aea2-42d3a1f5ec2f,19,false,false,true,KEY|CREDITCARD,8073,|||||||
739,-73.63222307861179,45.5880821705668,true,8dff977b-096e-453e-8488-cd18825bad0b,15,false,false,true,KEY|CREDITCARD,8046,|||||||
740,-73.56425732374191,45.516926210319546,true,a99d47d9-e066-43d1-b000-07132f3b39c4,15,false,false,true,KEY|CREDITCARD,8071,|||||||
741,-73.57891157269478,45.53385065978592,true,abb84672-aa02-47b9-85d2-de970ba1db2f,15,false,false,true,KEY|CREDITCARD,8035,|||||||
742,-73.58563594055795,45.525155180448635,true,7f228487-4db1-4040-b432-5b7c939d0013,15,false,false,true,KEY|CREDITCARD,8032,|||||||
744,-73.633883446455,45.42971096449354,true,38ccab1c-e292-4ed2-95d4-bb15da464654,15,false,false,true,KEY|CREDITCARD,8031,|||||||
745,-73.71690452098846,45.443350566356294,true,65030bfb-c92d-4cfd-9c57-6ab8ce7396f7,19,false,false,true,KEY|CREDITCARD,8026,|||||||
746,-73.58094334602356,45.47519326260791,true,dffff196-27a1-4b70-9fef-2a4eca8c56e6,19,false,false,true,KEY|CREDITCARD,8038,|||||||
747,-73.573775,45.477605,true,7f459f08-2743-4417-8781-98141a85c6a5,19,false,false,true,KEY|CREDITCARD,8039,|||||||
748,-73.57512443329142,45.53752664254414,true,af1fb49a-b99f-4e47-8ad7-e1d354c07191,11,false,false,true,KEY|CREDITCARD,8034,|||||||
749,-73.56824576854706,45.53163403743962,true,31a4b3aa-7962-4d6a-aafe-cfdc333c21b8,19,false,false,true,KEY|CREDITCARD,8033,|||||||
750,-73.59615683555603,45.55456382820465,true,c88a12c0-2758-4cf0-80f7-bc5889d0b0cb,19,false,false,true,KEY|CREDITCARD,8055,|||||||
751,-73.59587844472117,45.53932399260009,true,13a1340e-4aa3-410f-8ac7-384ad79f346f,19,false,false,true,KEY|CREDITCARD,8054,|||||||
752,-73.57605636119843,45.53946063965585,true,7b579c3f-73d6-457d-ab89-5ffdaf450857,17,false,false,true,KEY|CREDITCARD,8036,|||||||
753,-73.5548669,45.5303174,true,fe0da6db-f4f5-4907-b683-3bd9416ec9e6,15,false,false,true,KEY|CREDITCARD,8067,|||||||
754,-73.62448364496231,45.44527192876118,true,53450745-5428-4844-ae53-dbd454fc504e,15,false,false,true,KEY|CREDITCARD,8024,|||||||
755,-73.60179483890533,45.557513199473476,true,1e42d938-ca67-44fe-a0de-6ba9fcfbc6c4,15,false,false,true,KEY|CREDITCARD,8078,|||||||
756,-73.62283945083618,45.50398168549117,true,9baed1f7-b468-4be6-a769-ae54a14f59a8,26,false,false,true,KEY|CREDITCARD,8074,|||||||
757,-73.6192358493281,45.52800016604284,true,537cc0f1-ccfa-4149-9262-bb66ba6e583b,15,false,false,true,KEY|CREDITCARD,8075,|||||||
758,-73.63276362419128,45.583287878804136,true,1d7445be-9494-4575-8da2-70a4989c64b0,15,false,false,true,KEY|CREDITCARD,8049,|||||||
759,-73.55095624923706,45.595303971837076,true,b930f16c-a15a-4a4d-ab0a-dbbc05146354,3,false,false,true,KEY|CREDITCARD,8014,|||||||
760,-73.71118605136871,45.506175841460966,true,332c8986-73fc-472a-80ef-9a14fa76062d,19,false,false,true,KEY|CREDITCARD,8069,|||||||
761,-73.62088680267334,45.55081979211847,true,1d06911e-696f-4f51-9913-f872803a4384,15,false,false,true,KEY|CREDITCARD,8079,|||||||
762,-73.69144901633263,45.51473429416659,true,55513f38-da48-4f6e-a73b-d169074f7e1d,15,false,false,true,KEY|CREDITCARD,8022,|||||||
768,-73.6287838,45.6062348,true,150e255b-87ae-4858-ad3c-95864f520195,19,false,false,true,KEY|CREDITCARD,8129,|||||||
769,-73.70444297790526,45.50403766981151,true,3b842092-18d6-4513-bf2e-ec1492112626,23,false,false,true,KEY|CREDITCARD,8146,|||||||
770,-73.68911147117615,45.52591381815231,true,c81a9546-82f3-42f3-bff4-778458cc2f96,19,false,false,true,KEY|CREDITCARD,8147,|||||||
771,-73.67795147001743,45.5200557245067,true,b37b65bd-446a-4f18-ba78-2ca2002ec2ca,15,false,false,true,KEY|CREDITCARD,8149,|||||||
772,-73.610512,45.5616903,true,51fed989-6dd2-492e-98aa-038fe579f33d,15,false,false,true,KEY|CREDITCARD,8162,|||||||
773,-73.5952181,45.5864002,true,bb12a0e0-b371-45ef-855b-1818cb1c0922,19,false,false,true,KEY|CREDITCARD,8152,|||||||
774,-73.570601,45.579346,true,a3f2b0c6-4dab-48ed-aa9d-6192e502649b,15,false,false,true,KEY|CREDITCARD,8141,|||||||
775,-73.5902694,45.5904902,true,64150b83-24f0-4a3f-abe4-fc22f2aee15b,19,false,false,true,KEY|CREDITCARD,8150,|||||||
776,-73.63767206668854,45.59398503487043,true,2912dd6e-82e9-4d32-b0e2-452f5bf98ec2,21,false,false,true,KEY|CREDITCARD,8128,|||||||
777,-73.60258877277374,45.57940569041942,true,51a55a11-55a6-400b-ae5c-7c18d42d924f,15,false,false,true,KEY|CREDITCARD,8151,|||||||
778,-73.67273926734924,45.43805550384184,true,f98eb5c9-be07-412c-a638-dc4434113513,19,false,false,true,KEY|CREDITCARD,8106,|||||||
779,-73.70836973190308,45.43656827071224,true,cd754373-6841-4127-bff2-09a8018cf540,19,false,false,true,KEY|CREDITCARD,8105,|||||||
780,-73.66902440786362,45.43054314462451,true,9542acd7-7bf6-46ef-bd6c-95f777cebbf7,25,false,false,true,KEY|CREDITCARD,8104,|||||||
781,-73.5579303,45.6027276,true,fab68014-0e92-4d36-b034-a0ab0740ac0a,11,false,false,true,KEY|CREDITCARD,8094,|||||||
782,-73.54673445224762,45.610926628992026,true,0029f8ce-089b-482e-b44d-e009779e7d72,19,false,false,true,KEY|CREDITCARD,8095,|||||||
783,-73.689113,45.502989,true,f71dae23-5454-4bbf-8889-2191f0cd6086,19,false,false,true,KEY|CREDITCARD,8145,|||||||
784,-73.52724552154541,45.5169025120042,true,e15afb6d-79a1-4005-bf64-9189afb049e5,19,false,false,true,KEY|CREDITCARD,8096,|||||||
785,-73.72661411762238,45.51758306374252,true,a4c988c9-f846-45b0-92c7-9c36da9f9340,19,false,false,true,KEY|CREDITCARD,8144,|||||||
786,-73.71306091547012,45.51317758246596,true,1a5ad88e-1b37-4a90-b08a-993f1946f00d,19,false,false,true,KEY|CREDITCARD,8148,|||||||
787,-73.69487822055817,45.43982382100397,true,a74f20c5-0093-4ed6-bdb7-14071c190b78,15,false,false,true,KEY|CREDITCARD,8108,|||||||
788,-73.71546685695648,45.43836713933041,true,2dac9eaf-5f07-4fdb-92ad-4845cecc6875,2,false,false,true,KEY|CREDITCARD,8109,|||||||
789,-73.65079946815968,45.44606092178209,true,05a27286-bb16-4bae-98ca-7018997ec27d,2,false,false,true,KEY|CREDITCARD,8107,|||||||
790,-73.71942043304443,45.55814299291968,true,93bf0f2e-80d3-4e7c-a958-6e1a3bcdb56b,23,false,false,true,KEY|CREDITCARD,8083,|||||||
791,-73.68125259876251,45.56007440937141,true,7bcab64c-a82d-4741-9c01-eb22b13409c8,19,false,false,true,KEY|CREDITCARD,8084,|||||||
792,-73.67731243371964,45.528630548578505,true,bcca8c44-8507-49bf-9f81-a001c9e99954,15,false,false,true,KEY|CREDITCARD,8165,|||||||
793,0.0,0.0,true,4263c0c5-5f97-4202-a484-0e73c4bc1aa2,3,false,false,true,KEY|CREDITCARD,8172,|||||||
794,-73.60824286937714,45.51601394037214,true,e92b9e0d-d575-40e4-9b57-b206b839fe76,15,false,false,true,KEY|CREDITCARD,8133,|||||||
795,0.0,0.0,true,668e058e-1a17-4023-ad61-52cb45a41d23,3,false,false,true,KEY|CREDITCARD,8131,|||||||
796,-73.7091851234436,45.5604898518365,true,0ccbfca2-bdee-40cd-9a70-bf944b8d8a50,3,false,false,true,KEY|CREDITCARD,8091,|||||||
797,-73.66225451231003,45.5534000891078,true,dae6ca43-f6ab-4aa5-84c8-69e78b30f6d3,15,false,false,true,KEY|CREDITCARD,8098,|||||||
798,-73.55155438184738,45.55970526805903,true,68778270-f72b-4d9d-bb0a-e5b295a3c26c,25,false,false,true,KEY|CREDITCARD,8166,|||||||
799,0.0,0.0,true,73fb9d73-92b1-4616-b8a7-b71ba4bebcc1,2,false,false,true,KEY|CREDITCARD,8097,|||||||
800,0.0,0.0,true,1929ef6b-926c-43b3-8c28-a3f28718e204,3,false,false,true,KEY|CREDITCARD,8132,|||||||
801,0.0,0.0,true,26ea3651-0a88-440a-918a-fe81a8077f18,3,false,false,true,KEY|CREDITCARD,8153,|||||||
802,-73.74687284231186,45.56842034638607,true,d3d60bbc-df7c-4cc9-924c-41d44e1589e0,23,false,false,true,KEY|CREDITCARD,8090,|||||||
803,0.0,0.0,true,e4641aa7-62fd-470e-ac5b-aee0be519c35,2,false,false,true,KEY|CREDITCARD,8126,|||||||
